Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_num,Engine_num,Power_num,Brand,Car_Age,fuel_unit,kg_co2e_per_unit,kg_co2e_per_kwh,kwh_per_unit,estimated_kg_co2e_per_km
Hyundai Santro Xing GLS,Hyderabad,2008,95291,Petrol,Manual,First,5.0,2.3,17.92,1086.0,62.1,Hyundai,12,litre,2.1,0.22,9.545455,0.1171875
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2009,135000,Diesel,Manual,Second,8.0,8.2,12.8,2494.0,102.0,Toyota,11,litre,2.51,0.24,10.45833,0.19609374999999998
Hyundai i20 Sportz 1.2,Kolkata,2015,32000,Petrol,Manual,First,5.0,4.8,18.6,1197.0,81.83,Hyundai,5,litre,2.1,0.22,9.545455,0.11290322580645161
Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,Diesel,Automatic,Second,5.0,8.5,11.0,2987.0,198.5,Mercedes-Benz,12,litre,2.51,0.24,10.45833,0.22818181818181815
Ford Figo Diesel ZXI,Chennai,2011,72000,Diesel,Manual,First,5.0,2.9,20.0,1399.0,68.0,Ford,9,litre,2.51,0.24,10.45833,0.1255
Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,Diesel,Manual,First,5.0,6.5,21.43,1364.0,86.79,Toyota,8,litre,2.51,0.24,10.45833,0.11712552496500232
Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,Petrol,Manual,First,5.0,5.85,18.9,1197.0,81.86,Hyundai,2,litre,2.1,0.22,9.545455,0.11111111111111112
Jeep Compass 2.0 Limited 4X4,Coimbatore,2019,6261,Diesel,Manual,First,5.0,23.91,16.3,1956.0,170.0,Jeep,1,litre,2.51,0.24,10.45833,0.15398773006134966
Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,Petrol,Automatic,First,5.0,7.36,20.89,1197.0,81.8,Maruti,1,litre,2.1,0.22,9.545455,0.10052656773575874
Toyota Fortuner 3.0 Diesel,Pune,2014,55960,Diesel,Manual,First,7.0,17.25,11.5,2982.0,171.0,Toyota,6,litre,2.51,0.24,10.45833,0.21826086956521737
Volkswagen Vento Diesel Highline,Jaipur,2013,144000,Diesel,Manual,First,5.0,7.0,20.54,1598.0,103.6,Volkswagen,7,litre,2.51,0.24,10.45833,0.12220058422590067
Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,Diesel,Manual,First,7.0,17.65,13.68,2393.0,147.8,Toyota,3,litre,2.51,0.24,10.45833,0.1834795321637427
Ford Figo Diesel Celebration Edition,Jaipur,2013,51000,Diesel,Manual,First,5.0,2.5,20.0,1399.0,68.1,Ford,7,litre,2.51,0.24,10.45833,0.1255
Toyota Platinum Etios 1.4 GXD,Hyderabad,2015,150000,Diesel,Manual,First,5.0,6.0,23.59,1364.0,67.05,Toyota,5,litre,2.51,0.24,10.45833,0.10640101738024586
Mahindra Thar DI 4X4,Mumbai,2018,2500,Diesel,Manual,First,7.0,8.25,18.06,2523.0,63.0,Mahindra,2,litre,2.51,0.24,10.45833,0.13898117386489478
Land Rover Range Rover HSE Dynamic,Kochi,2018,41661,Diesel,Automatic,First,5.0,44.83,12.7,2179.0,187.7,Land,2,litre,2.51,0.24,10.45833,0.19763779527559056
BMW 3 Series 320d Highline,Delhi,2011,64000,Diesel,Automatic,First,5.0,10.5,16.07,1995.0,181.0,BMW,9,litre,2.51,0.24,10.45833,0.1561916614810205
Hyundai Accent GLS,Bangalore,2008,80000,Petrol,Manual,Second,5.0,1.9,13.2,1495.0,94.0,Hyundai,12,litre,2.1,0.22,9.545455,0.15909090909090912
Maruti Celerio ZXI AT,Jaipur,2016,30000,Petrol,Automatic,Second,5.0,4.25,23.1,998.0,67.04,Maruti,4,litre,2.1,0.22,9.545455,0.09090909090909091
Jaguar XF 2.2 Litre Luxury,Chennai,2014,43000,Diesel,Automatic,Second,5.0,26.5,16.36,2179.0,187.7,Jaguar,6,litre,2.51,0.24,10.45833,0.15342298288508557
Audi A6 2.7 TDI,Bangalore,2013,90000,Diesel,Automatic,Second,5.0,22.5,12.4,2698.0,179.5,Audi,7,litre,2.51,0.24,10.45833,0.20241935483870965
Nissan Micra Diesel XV,Hyderabad,2011,123880,Diesel,Manual,First,5.0,3.3,23.08,1461.0,63.1,Nissan,9,litre,2.51,0.24,10.45833,0.10875216637781629
Honda Amaze S i-Vtech,Jaipur,2015,42000,Petrol,Manual,Second,5.0,4.3,18.0,1198.0,86.7,Honda,5,litre,2.1,0.22,9.545455,0.11666666666666667
Renault Duster 85PS Diesel RxL Option,Chennai,2012,79824,Diesel,Manual,First,5.0,5.25,19.87,1461.0,83.8,Renault,8,litre,2.51,0.24,10.45833,0.1263210870659285
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,Diesel,Manual,First,8.0,11.75,12.99,2494.0,100.6,Toyota,5,litre,2.51,0.24,10.45833,0.193225558121632
Honda Amaze E i-Vtech,Ahmedabad,2014,72411,Petrol,Manual,First,5.0,4.25,18.0,1198.0,86.7,Honda,6,litre,2.1,0.22,9.545455,0.11666666666666667
Mercedes-Benz New C-Class C 250 CDI Elegance,Delhi,2012,63000,Diesel,Automatic,First,5.0,14.22,14.94,2143.0,204.0,Mercedes-Benz,8,litre,2.51,0.24,10.45833,0.16800535475234268
Toyota Etios Liva G,Chennai,2015,53713,Petrol,Manual,First,5.0,4.2,17.71,1197.0,78.9,Toyota,5,litre,2.1,0.22,9.545455,0.11857707509881422
Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,Diesel,Automatic,First,8.0,18.25,11.36,2755.0,171.5,Toyota,3,litre,2.51,0.24,10.45833,0.2209507042253521
Mercedes-Benz New C-Class 200 CDI Elegance,Bangalore,2013,51000,Diesel,Manual,First,5.0,18.5,15.8,2148.0,170.0,Mercedes-Benz,7,litre,2.51,0.24,10.45833,0.15886075949367087
Maruti Swift VXI BSIII,Chennai,2008,86700,Petrol,Manual,Second,5.0,2.4,16.1,1298.0,88.2,Maruti,12,litre,2.1,0.22,9.545455,0.13043478260869565
Maruti Baleno Alpha 1.3,Kolkata,2016,29000,Diesel,Manual,First,5.0,6.5,27.39,1248.0,74.0,Maruti,4,litre,2.51,0.24,10.45833,0.09163928441036874
Hyundai Santro Xing GL Plus LPG,Hyderabad,2014,56000,LPG,Manual,First,5.0,3.2,13.45,1086.0,62.1,Hyundai,6,litre,1.56,0.21,7.428571,0.11598513011152417
Maruti Celerio VXI AT,Mumbai,2015,33000,Petrol,Automatic,First,5.0,3.99,23.1,998.0,67.04,Maruti,5,litre,2.1,0.22,9.545455,0.09090909090909091
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,64394,Diesel,Manual,First,5.0,5.45,22.7,1498.0,89.84,Ford,6,litre,2.51,0.24,10.45833,0.11057268722466959
Tata Manza Aura Quadrajet,Hyderabad,2010,76000,Diesel,Manual,First,5.0,2.7,18.8,1248.0,90.0,Tata,10,litre,2.51,0.24,10.45833,0.13351063829787232
Honda Jazz 1.5 SV i DTEC,Mumbai,2016,48719,Diesel,Manual,First,5.0,6.25,27.3,1498.0,98.6,Honda,4,litre,2.51,0.24,10.45833,0.09194139194139193
Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,Diesel,Manual,First,7.0,13.28,15.1,2179.0,140.0,Mahindra,4,litre,2.51,0.24,10.45833,0.1662251655629139
Nissan Micra Diesel XV Premium,Hyderabad,2012,83000,Diesel,Manual,First,5.0,3.7,23.08,1461.0,63.1,Nissan,8,litre,2.51,0.24,10.45833,0.10875216637781629
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,10714,Diesel,Automatic,First,5.0,39.51,19.27,2143.0,167.62,Mercedes-Benz,2,litre,2.51,0.24,10.45833,0.1302542812662169
Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,2010,127510,Diesel,Manual,Second,5.0,1.4,19.0,1248.0,90.0,Tata,10,litre,2.51,0.24,10.45833,0.13210526315789473
Maruti Swift VDI,Kolkata,2014,35010,Diesel,Manual,First,5.0,3.5,22.9,1248.0,74.0,Maruti,6,litre,2.51,0.24,10.45833,0.10960698689956332
Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,Petrol,Manual,First,5.0,3.78,17.5,1197.0,85.8,Maruti,8,litre,2.1,0.22,9.545455,0.12000000000000001
Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,Diesel,Manual,First,5.0,2.7,19.09,1405.0,69.01,Tata,5,litre,2.51,0.24,10.45833,0.13148245154531168
Honda Amaze S i-Dtech,Kolkata,2013,38755,Diesel,Manual,First,5.0,3.2,25.8,1498.0,98.6,Honda,7,litre,2.51,0.24,10.45833,0.09728682170542635
Maruti Swift VXI BSIV,Delhi,2016,30000,Petrol,Manual,First,5.0,5.0,20.4,1197.0,81.8,Maruti,4,litre,2.1,0.22,9.545455,0.10294117647058824
Maruti Ertiga ZDI,Chennai,2012,40000,Diesel,Manual,First,7.0,7.0,20.77,1248.0,88.8,Maruti,8,litre,2.51,0.24,10.45833,0.12084737602311024
Hyundai Grand i10 Era,Kolkata,2014,19500,Petrol,Manual,Second,5.0,2.85,18.9,1197.0,82.0,Hyundai,6,litre,2.1,0.22,9.545455,0.11111111111111112
Nissan Micra Active XV,Ahmedabad,2016,41000,Petrol,Manual,First,5.0,4.25,19.69,1198.0,67.04,Nissan,4,litre,2.1,0.22,9.545455,0.10665312341289995
Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Petrol,Manual,Second,5.0,4.9,18.9,1197.0,82.0,Hyundai,6,litre,2.1,0.22,9.545455,0.11111111111111112
Jeep Compass 2.0 Sport,Hyderabad,2017,37000,Diesel,Manual,First,5.0,16.9,17.1,1956.0,170.0,Jeep,3,litre,2.51,0.24,10.45833,0.14678362573099413
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2014,62000,Diesel,Manual,Second,5.0,4.25,22.07,1199.0,73.9,Volkswagen,6,litre,2.51,0.24,10.45833,0.11372904395106478
Honda Amaze S AT i-Vtech,Pune,2015,42023,Petrol,Automatic,First,5.0,4.34,15.5,1198.0,86.7,Honda,5,litre,2.1,0.22,9.545455,0.13548387096774195
BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,Diesel,Automatic,First,5.0,17.0,16.09,1995.0,184.0,BMW,8,litre,2.51,0.24,10.45833,0.15599751398384087
BMW 3 Series 320d Luxury Line,Kochi,2017,55389,Diesel,Automatic,First,5.0,28.45,18.88,1995.0,184.0,BMW,3,litre,2.51,0.24,10.45833,0.1329449152542373
Honda City V AT,Kochi,2014,46728,Petrol,Automatic,First,5.0,6.15,15.6,1497.0,116.3,Honda,6,litre,2.1,0.22,9.545455,0.13461538461538464
Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,Diesel,Manual,First,7.0,9.25,12.83,2696.0,162.0,Mahindra,6,litre,2.51,0.24,10.45833,0.19563522992985188
Maruti Swift Dzire LDI,Delhi,2015,37857,Diesel,Manual,First,5.0,4.85,26.59,1248.0,74.0,Maruti,5,litre,2.51,0.24,10.45833,0.09439638962015795
Maruti Swift VDI BSIV,Jaipur,2014,71000,Diesel,Manual,First,5.0,4.8,25.2,1248.0,74.0,Maruti,6,litre,2.51,0.24,10.45833,0.0996031746031746
Honda Brio S Option MT,Pune,2012,49024,Petrol,Manual,First,5.0,2.3,18.4,1198.0,86.8,Honda,8,litre,2.1,0.22,9.545455,0.1141304347826087
Hyundai Grand i10 Sportz,Mumbai,2016,10770,Petrol,Manual,First,5.0,4.75,18.9,1197.0,82.0,Hyundai,4,litre,2.1,0.22,9.545455,0.11111111111111112
Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,Diesel,Manual,First,5.0,5.0,22.95,1248.0,74.0,Tata,3,litre,2.51,0.24,10.45833,0.10936819172113289
Hyundai EON Era Plus,Jaipur,2015,91000,Petrol,Manual,First,5.0,2.5,21.1,814.0,55.2,Hyundai,5,litre,2.1,0.22,9.545455,0.0995260663507109
Hyundai i20 1.2 Spotz,Mumbai,2017,14000,Petrol,Manual,First,5.0,5.95,18.6,1197.0,81.83,Hyundai,3,litre,2.1,0.22,9.545455,0.11290322580645161
Volvo S60 D4 KINETIC,Delhi,2014,48000,Diesel,Automatic,Second,5.0,16.0,9.0,1984.0,181.0,Volvo,6,litre,2.51,0.24,10.45833,0.27888888888888885
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,75136,Diesel,Manual,First,5.0,6.15,22.7,1498.0,89.84,Ford,6,litre,2.51,0.24,10.45833,0.11057268722466959
Maruti Ritz VXI,Hyderabad,2014,32500,Petrol,Manual,Second,5.0,4.05,21.1,1197.0,85.8,Maruti,6,litre,2.1,0.22,9.545455,0.0995260663507109
Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,Diesel,Manual,Second,5.0,3.1,21.9,1396.0,90.0,Hyundai,10,litre,2.51,0.24,10.45833,0.11461187214611872
Maruti Dzire VXI,Hyderabad,2013,34900,Petrol,Manual,First,5.0,5.49,22.0,1197.0,81.8,Maruti,7,litre,2.1,0.22,9.545455,0.09545454545454546
Porsche Panamera 2010 2013 4S,Coimbatore,2010,42400,Petrol,Automatic,Third,4.0,42.91,8.0,4806.0,394.3,Porsche,10,litre,2.1,0.22,9.545455,0.2625
Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,Diesel,Manual,First,5.0,5.7,17.8,1248.0,75.0,Maruti,5,litre,2.51,0.24,10.45833,0.14101123595505616
Honda Brio S MT,Kolkata,2014,35000,Petrol,Manual,First,5.0,2.85,19.4,1198.0,86.8,Honda,6,litre,2.1,0.22,9.545455,0.10824742268041239
Chevrolet Beat LS,Bangalore,2012,37000,Petrol,Manual,Second,5.0,2.35,18.6,1199.0,79.4,Chevrolet,8,litre,2.1,0.22,9.545455,0.11290322580645161
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,Petrol,Automatic,First,5.0,14.76,13.0,1591.0,121.3,Hyundai,2,litre,2.1,0.22,9.545455,0.16153846153846155
Honda City ZX GXi,Pune,2008,119000,Petrol,Manual,Second,5.0,2.25,17.7,1497.0,78.0,Honda,12,litre,2.1,0.22,9.545455,0.11864406779661017
Maruti Ritz LXi,Mumbai,2016,12000,Petrol,Manual,First,5.0,3.65,18.5,1197.0,85.8,Maruti,4,litre,2.1,0.22,9.545455,0.11351351351351352
Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,Diesel,Manual,First,5.0,7.25,22.77,1498.0,98.59,Ford,4,litre,2.51,0.24,10.45833,0.11023276240667544
BMW 3 Series 320d,Hyderabad,2010,73336,Diesel,Automatic,First,5.0,10.69,13.2,1995.0,170.0,BMW,10,litre,2.51,0.24,10.45833,0.19015151515151515
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9000,Petrol,Manual,Second,5.0,5.5,17.01,1591.0,121.3,Hyundai,6,litre,2.1,0.22,9.545455,0.12345679012345678
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,240000,Diesel,Manual,Fourth & Above,8.0,5.1,12.8,2494.0,102.0,Toyota,15,litre,2.51,0.24,10.45833,0.19609374999999998
Maruti Wagon R LXI,Mumbai,2014,25422,Petrol,Manual,First,5.0,3.25,22.5,998.0,67.04,Maruti,6,litre,2.1,0.22,9.545455,0.09333333333333334
Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,First,7.0,9.25,25.47,1248.0,88.5,Maruti,2,litre,2.51,0.24,10.45833,0.09854731056144483
Maruti Alto LXi BSIII,Hyderabad,2008,66000,Petrol,Manual,First,5.0,1.7,19.7,796.0,46.3,Maruti,12,litre,2.1,0.22,9.545455,0.10659898477157362
Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,5.0,2.87,19.0,998.0,66.1,Maruti,10,litre,2.1,0.22,9.545455,0.1105263157894737
BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,First,5.0,17.75,11.0,2993.0,235.0,BMW,11,litre,2.51,0.24,10.45833,0.22818181818181815
Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,Petrol,Manual,First,5.0,4.5,18.15,1198.0,82.0,Mahindra,3,litre,2.1,0.22,9.545455,0.11570247933884299
Hyundai i10 Magna AT,Bangalore,2008,58483,Petrol,Automatic,Second,5.0,2.95,19.2,1197.0,80.0,Hyundai,12,litre,2.1,0.22,9.545455,0.10937500000000001
Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,Petrol,Automatic,Second,5.0,2.6,12.9,1799.0,130.0,Honda,13,litre,2.1,0.22,9.545455,0.16279069767441862
Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,Petrol,Manual,First,5.0,3.0,20.36,1197.0,78.9,Hyundai,10,litre,2.1,0.22,9.545455,0.1031434184675835
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,2014,78616,Diesel,Automatic,Second,5.0,15.5,14.84,2143.0,170.0,Mercedes-Benz,6,litre,2.51,0.24,10.45833,0.1691374663072776
Toyota Etios G,Pune,2011,37000,Petrol,Manual,First,5.0,2.8,17.6,1496.0,88.73,Toyota,9,litre,2.1,0.22,9.545455,0.11931818181818181
Honda City 1.5 E MT,Kolkata,2010,54801,Petrol,Manual,First,5.0,2.5,17.0,1497.0,118.0,Honda,10,litre,2.1,0.22,9.545455,0.12352941176470589
Maruti Swift Dzire VDI,Bangalore,2014,29000,Diesel,Manual,First,5.0,5.75,23.4,1248.0,74.0,Maruti,6,litre,2.51,0.24,10.45833,0.10726495726495726
Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,5.0,2.8,22.0,1197.0,81.8,Maruti,10,litre,2.1,0.22,9.545455,0.09545454545454546
Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,Petrol,Manual,First,5.0,4.59,17.01,1591.0,121.3,Hyundai,6,litre,2.1,0.22,9.545455,0.12345679012345678
Maruti Ritz VDi,Pune,2012,64290,Diesel,Manual,First,5.0,3.65,23.2,1248.0,73.94,Maruti,8,litre,2.51,0.24,10.45833,0.10818965517241379
Toyota Fortuner 4x2 Manual,Mumbai,2015,31000,Diesel,Manual,First,7.0,19.85,13.0,2982.0,168.5,Toyota,5,litre,2.51,0.24,10.45833,0.19307692307692306
Jeep Compass 2.0 Limited,Pune,2018,16039,Diesel,Manual,First,5.0,18.5,17.1,1956.0,170.0,Jeep,2,litre,2.51,0.24,10.45833,0.14678362573099413
Hyundai i20 Asta Option 1.2,Hyderabad,2017,19860,Petrol,Manual,First,5.0,6.95,18.6,1197.0,81.83,Hyundai,3,litre,2.1,0.22,9.545455,0.11290322580645161
Maruti Wagon R LXI CNG,Delhi,2014,48500,CNG,Manual,Second,5.0,2.85,26.6,998.0,58.16,Maruti,6,kg,2.5625,0.18,14.23611,0.09633458646616541
Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,Diesel,Manual,First,7.0,3.75,13.93,2179.0,138.0,Tata,8,litre,2.51,0.24,10.45833,0.18018664752333094
Maruti Swift Dzire LDi,Jaipur,2008,78000,Diesel,Manual,Second,5.0,2.3,19.3,1248.0,73.9,Maruti,12,litre,2.51,0.24,10.45833,0.13005181347150258
Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,Diesel,Manual,First,5.0,2.3,25.0,1396.0,69.01,Tata,4,litre,2.51,0.24,10.45833,0.10039999999999999
Maruti Swift LDI,Hyderabad,2016,52000,Diesel,Manual,First,5.0,5.95,28.4,1248.0,74.0,Maruti,4,litre,2.51,0.24,10.45833,0.08838028169014084
Maruti Celerio VXI AT,Kolkata,2016,30000,Petrol,Automatic,First,5.0,3.49,23.1,998.0,67.04,Maruti,4,litre,2.1,0.22,9.545455,0.09090909090909091
BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,19254,Diesel,Automatic,First,5.0,47.7,14.69,2993.0,258.0,BMW,4,litre,2.51,0.24,10.45833,0.1708645336963921
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,Petrol,Manual,First,5.0,6.43,16.47,1198.0,74.0,Volkswagen,5,litre,2.1,0.22,9.545455,0.12750455373406194
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,Diesel,Manual,First,7.0,4.5,13.93,2179.0,138.03,Tata,9,litre,2.51,0.24,10.45833,0.18018664752333094
Mini Cooper S Carbon Edition,Kolkata,2018,2971,Petrol,Automatic,First,4.0,39.75,13.6,1598.0,181.0,Mini,2,litre,2.1,0.22,9.545455,0.15441176470588236
Ford Figo Petrol Titanium,Kolkata,2015,21400,Petrol,Manual,First,5.0,4.0,15.6,1196.0,70.0,Ford,5,litre,2.1,0.22,9.545455,0.13461538461538464
Honda City i DTEC V,Ahmedabad,2015,77000,Diesel,Manual,First,5.0,6.98,26.0,1498.0,98.6,Honda,5,litre,2.51,0.24,10.45833,0.09653846153846153
Hyundai Tucson CRDi,Delhi,2006,80000,Diesel,Manual,Second,7.0,1.75,12.6,1991.0,112.0,Hyundai,14,litre,2.51,0.24,10.45833,0.1992063492063492
Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,Diesel,Manual,First,5.0,4.75,20.0,1968.0,108.5,Skoda,7,litre,2.51,0.24,10.45833,0.1255
Toyota Fortuner 3.0 Diesel,Hyderabad,2016,99593,Diesel,Manual,First,7.0,23.5,11.5,2982.0,171.0,Toyota,4,litre,2.51,0.24,10.45833,0.21826086956521737
Hyundai Verna 1.6 SX,Hyderabad,2014,39791,Diesel,Manual,First,5.0,7.49,22.32,1582.0,126.32,Hyundai,6,litre,2.51,0.24,10.45833,0.11245519713261648
Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,Diesel,Manual,First,7.0,10.85,15.1,2179.0,140.0,Mahindra,5,litre,2.51,0.24,10.45833,0.1662251655629139
Renault KWID RXT,Mumbai,2017,24000,Petrol,Manual,First,5.0,3.5,25.17,799.0,53.3,Renault,3,litre,2.1,0.22,9.545455,0.08343265792610251
Hyundai i20 Asta 1.2,Bangalore,2015,39000,Petrol,Manual,Second,5.0,6.3,18.6,1197.0,81.83,Hyundai,5,litre,2.1,0.22,9.545455,0.11290322580645161
Honda City V AT,Bangalore,2012,37000,Petrol,Automatic,First,5.0,6.75,15.6,1497.0,116.3,Honda,8,litre,2.1,0.22,9.545455,0.13461538461538464
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,61108,Diesel,Automatic,First,7.0,28.88,10.91,3198.0,197.0,Ford,3,litre,2.51,0.24,10.45833,0.23006416131989
Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,61648,Petrol,Automatic,First,5.0,14.23,13.7,1798.0,157.75,Skoda,4,litre,2.1,0.22,9.545455,0.15328467153284672
BMW 3 Series 320d Sport,Mumbai,2012,37000,Diesel,Automatic,Third,5.0,15.0,22.69,1995.0,190.0,BMW,8,litre,2.51,0.24,10.45833,0.11062141912736886
Maruti Ertiga VXI CNG,Mumbai,2013,53000,CNG,Manual,First,7.0,5.8,22.8,1373.0,80.9,Maruti,7,kg,2.5625,0.18,14.23611,0.11239035087719298
Maruti Ritz LDi,Jaipur,2013,65000,Diesel,Manual,First,5.0,3.75,23.2,1248.0,73.94,Maruti,7,litre,2.51,0.24,10.45833,0.10818965517241379
Hyundai Santro Xing XP,Jaipur,2005,120000,Petrol,Manual,First,5.0,1.15,0.0,1086.0,97.7,Hyundai,15,litre,2.1,0.22,9.545455,0.12352941176470589
Toyota Fortuner 3.0 Diesel,Jaipur,2011,148009,Diesel,Manual,Second,7.0,12.75,11.5,2982.0,171.0,Toyota,9,litre,2.51,0.24,10.45833,0.21826086956521737
Maruti Swift Lxi BSIII,Mumbai,2009,53001,Petrol,Manual,First,5.0,1.95,16.1,1298.0,88.2,Maruti,11,litre,2.1,0.22,9.545455,0.13043478260869565
Tata Tigor 1.2 Revotron XT,Mumbai,2018,22345,Petrol,Manual,First,5.0,4.95,20.3,1199.0,84.0,Tata,2,litre,2.1,0.22,9.545455,0.10344827586206896
Honda City i VTEC CVT VX,Delhi,2015,50000,Petrol,Automatic,First,5.0,8.25,18.0,1497.0,117.3,Honda,5,litre,2.1,0.22,9.545455,0.11666666666666667
BMW 3 Series 320d,Hyderabad,2013,48183,Diesel,Automatic,First,5.0,20.99,13.2,1995.0,170.0,BMW,7,litre,2.51,0.24,10.45833,0.19015151515151515
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,93000,Diesel,Automatic,Second,5.0,17.5,14.21,2143.0,203.0,Mercedes-Benz,10,litre,2.51,0.24,10.45833,0.17663617171006332
Maruti Swift VDI,Kochi,2015,53500,Diesel,Manual,First,5.0,5.36,28.4,1248.0,74.0,Maruti,5,litre,2.51,0.24,10.45833,0.08838028169014084
Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,7.0,6.35,16.02,1373.0,93.7,Maruti,6,litre,2.1,0.22,9.545455,0.1310861423220974
Hyundai Verna 1.6 VTVT,Kolkata,2011,36226,Petrol,Manual,First,5.0,2.95,17.01,1591.0,121.3,Hyundai,9,litre,2.1,0.22,9.545455,0.12345679012345678
Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,25899,Diesel,Automatic,First,5.0,55.7,12.63,2179.0,147.5,Land,1,litre,2.51,0.24,10.45833,0.19873317498020582
Hyundai Santro Xing GL,Kolkata,2009,60170,Petrol,Manual,First,5.0,1.15,0.0,1086.0,62.0,Hyundai,11,litre,2.1,0.22,9.545455,0.12352941176470589
Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,11200,Diesel,Automatic,First,5.0,37.5,19.27,2143.0,167.62,Mercedes-Benz,3,litre,2.51,0.24,10.45833,0.1302542812662169
Hyundai i10 Magna 1.2,Kochi,2017,49045,Petrol,Manual,First,5.0,4.07,20.36,1197.0,78.9,Hyundai,3,litre,2.1,0.22,9.545455,0.1031434184675835
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,45000,Diesel,Manual,First,5.0,2.99,22.07,1199.0,73.9,Volkswagen,8,litre,2.51,0.24,10.45833,0.11372904395106478
Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,5.0,7.9,24.3,1248.0,88.5,Maruti,3,litre,2.51,0.24,10.45833,0.10329218106995884
Renault Duster 85PS Diesel RxL,Mumbai,2016,36600,Diesel,Manual,First,5.0,7.49,19.87,1461.0,83.8,Renault,4,litre,2.51,0.24,10.45833,0.1263210870659285
Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,Diesel,Manual,First,5.0,1.1,18.0,1248.0,75.0,Tata,11,litre,2.51,0.24,10.45833,0.13944444444444443
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2016,16000,Diesel,Automatic,First,7.0,56.0,11.3,2987.0,254.8,Mercedes-Benz,4,litre,2.51,0.24,10.45833,0.2221238938053097
Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,Diesel,Manual,First,5.0,3.5,25.4,1186.0,73.97,Hyundai,4,litre,2.51,0.24,10.45833,0.09881889763779528
Hyundai Verna CRDi SX ABS,Hyderabad,2008,150000,Diesel,Manual,First,5.0,3.0,18.1,1493.0,110.0,Hyundai,12,litre,2.51,0.24,10.45833,0.13867403314917126
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,5.0,6.1,17.01,1591.0,121.3,Hyundai,6,litre,2.1,0.22,9.545455,0.12345679012345678
Ford Figo Petrol ZXI,Bangalore,2010,102016,Petrol,Manual,First,5.0,2.25,15.6,1196.0,70.0,Ford,10,litre,2.1,0.22,9.545455,0.13461538461538464
